chart_position,chart_date,song,performer,streams,spotify_uri,song_id,region,time_on_chart,instance,consecutive_weeks,previous_week,peak_position,worst_position,chart_url
187,2021-03-04,Без ключа,PHARAOH,16039,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,34,1.0,33.0,172.0,74,187,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-04
150,2021-03-11,Без ключа,PHARAOH,17562,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,35,1.0,34.0,187.0,74,187,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-11
165,2021-03-18,Без ключа,PHARAOH,17272,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,36,1.0,35.0,150.0,74,187,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
173,2021-03-25,Без ключа,PHARAOH,17338,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,37,1.0,36.0,165.0,74,187,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
190,2021-09-16,Без ключа,PHARAOH,23671,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,38,2.0,,,74,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-16
109,2021-09-23,Без ключа,PHARAOH,31358,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,39,2.0,1.0,190.0,74,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
125,2021-09-30,Без ключа,PHARAOH,29282,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,40,2.0,2.0,109.0,74,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-30
150,2021-10-07,Без ключа,PHARAOH,27274,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,41,2.0,3.0,125.0,74,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
186,2021-10-14,Без ключа,PHARAOH,24083,3AqhKp7RpfGBsmtulKpQfD,Без ключаPHARAOH,ua,42,2.0,4.0,150.0,74,190,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-14
148,2021-10-21,Без названия,MACAN,28584,4xwiHP2BsQYqVoL2E782z0,Без названияMACAN,ua,1,1.0,,,148,148,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
153,2021-10-28,Без названия,MACAN,28419,4xwiHP2BsQYqVoL2E782z0,Без названияMACAN,ua,2,1.0,1.0,148.0,148,153,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-28
177,2021-11-04,Без названия,MACAN,26303,4xwiHP2BsQYqVoL2E782z0,Без названияMACAN,ua,3,1.0,2.0,153.0,148,177,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-04
107,2021-11-18,Без названия,MACAN,33729,4xwiHP2BsQYqVoL2E782z0,Без названияMACAN,ua,4,2.0,,,107,177,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-18
181,2021-11-25,Без названия,MACAN,26697,4xwiHP2BsQYqVoL2E782z0,Без названияMACAN,ua,5,2.0,1.0,107.0,107,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-25
149,2022-02-10,Без названия,MACAN,35286,4xwiHP2BsQYqVoL2E782z0,Без названияMACAN,ua,6,3.0,,,107,181,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
47,2021-10-21,Без фокусов,Markul,48679,49a6fAM1IM59qiuZM5A5wN,Без фокусовMarkul,ua,1,1.0,,,47,47,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
122,2021-10-28,Без фокусов,Markul,31889,49a6fAM1IM59qiuZM5A5wN,Без фокусовMarkul,ua,2,1.0,1.0,47.0,47,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-28
58,2021-10-21,Белка,Markul,44700,1GYvKlyCcRXaHcN3rCDJP5,БелкаMarkul,ua,1,1.0,,,58,58,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
196,2021-09-23,Бенз,MACAN,23302,1LmKPUgG5xt6JpgBRhECgD,БензMACAN,ua,1,1.0,,,196,196,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
200,2022-02-10,Бенз,MACAN,30502,1LmKPUgG5xt6JpgBRhECgD,БензMACAN,ua,2,2.0,,,196,200,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
127,2021-09-30,Береза стара,Skofka,29244,3CCF9HAE7ia9VrME9gQxoN,Береза стараSkofka,ua,1,1.0,,,127,127,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-30
177,2021-10-07,Береза стара,Skofka,25075,3CCF9HAE7ia9VrME9gQxoN,Береза стараSkofka,ua,2,1.0,1.0,127.0,127,177,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
129,2020-09-17,Бесконечный магазин,Husky,13781,1uakmd92PCdne5EliFZlJk,Бесконечный магазинHusky,ua,1,1.0,,,129,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-17
98,2020-10-01,Бесконечный магазин,Husky,16780,4kRgZxDW4q2nMXnRgZKMiP,Бесконечный магазинHusky,ua,2,2.0,,,98,129,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-10-01
158,2021-11-18,Беспорядок,uglystephan,27706,0gBENVRtP2xAYt3JcXQ55t,Беспорядокuglystephan,ua,1,1.0,,,158,158,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-18
199,2021-11-25,Беспорядок,uglystephan,25110,0gBENVRtP2xAYt3JcXQ55t,Беспорядокuglystephan,ua,2,1.0,1.0,158.0,158,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-25
87,2021-05-13,Бесприданница,DEAD BLONDE,23561,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,1,1.0,,,87,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
15,2021-05-20,Бесприданница,DEAD BLONDE,64566,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,2,1.0,1.0,87.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
19,2021-05-27,Бесприданница,DEAD BLONDE,74620,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,3,1.0,2.0,15.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
38,2021-06-03,Бесприданница,DEAD BLONDE,62821,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,4,1.0,3.0,19.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
39,2021-06-10,Бесприданница,DEAD BLONDE,54584,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,5,1.0,4.0,38.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-10
34,2021-06-17,Бесприданница,DEAD BLONDE,49235,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,6,1.0,5.0,39.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-17
38,2021-06-24,Бесприданница,DEAD BLONDE,44991,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,7,1.0,6.0,34.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
50,2021-07-01,Бесприданница,DEAD BLONDE,41905,0gCOqruLa3pfDG73U7x5Hy,БесприданницаDEAD BLONDE,ua,8,1.0,7.0,38.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-01
58,2021-07-08,Бесприданница,DEAD BLONDE,39356,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,9,1.0,8.0,50.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
81,2021-07-15,Бесприданница,DEAD BLONDE,32059,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,10,1.0,9.0,58.0,15,87,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
94,2021-07-22,Бесприданница,DEAD BLONDE,30538,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,11,1.0,10.0,81.0,15,94,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-22
108,2021-07-29,Бесприданница,DEAD BLONDE,28232,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,12,1.0,11.0,94.0,15,108,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
118,2021-08-05,Бесприданница,DEAD BLONDE,26524,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,13,1.0,12.0,108.0,15,118,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
135,2021-08-12,Бесприданница,DEAD BLONDE,25259,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,14,1.0,13.0,118.0,15,135,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
152,2021-08-19,Бесприданница,DEAD BLONDE,24954,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,15,1.0,14.0,135.0,15,152,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
174,2021-08-26,Бесприданница,DEAD BLONDE,23082,0yPQB0dC23cqu9isXsIV1l,БесприданницаDEAD BLONDE,ua,16,1.0,15.0,152.0,15,174,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
156,2022-01-20,Биг бой слайм,OG Buda,33050,1Ck6nc8m3uVBY0r4TRfd1e,Биг бой слаймOG Buda,ua,1,1.0,,,156,156,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-20
176,2022-01-27,Биг бой слайм,OG Buda,32401,1Ck6nc8m3uVBY0r4TRfd1e,Биг бой слаймOG Buda,ua,2,1.0,1.0,156.0,156,176,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-27
179,2021-03-11,Бигасс,SODA LUV,16020,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,1,1.0,,,179,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-11
96,2021-03-18,Бигасс,SODA LUV,22733,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,2,1.0,1.0,179.0,96,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-18
41,2021-03-25,Бигасс,SODA LUV,35568,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,3,1.0,2.0,96.0,41,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
13,2021-04-01,Бигасс,SODA LUV,49354,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,4,1.0,3.0,41.0,13,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
8,2021-04-08,Бигасс,SODA LUV,67473,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,5,1.0,4.0,13.0,8,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-08
7,2021-04-15,Бигасс,SODA LUV,63745,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,6,1.0,5.0,8.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-15
9,2021-04-22,Бигасс,SODA LUV,59809,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,7,1.0,6.0,7.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-22
10,2021-04-29,Бигасс,SODA LUV,57218,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,8,1.0,7.0,9.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-29
13,2021-05-06,Бигасс,SODA LUV,55459,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,9,1.0,8.0,10.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-06
12,2021-05-13,Бигасс,SODA LUV,57838,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,10,1.0,9.0,13.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-13
11,2021-05-20,Бигасс,SODA LUV,70865,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,11,1.0,10.0,12.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-20
22,2021-05-27,Бигасс,SODA LUV,69942,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,12,1.0,11.0,11.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-05-27
26,2021-06-03,Бигасс,SODA LUV,74888,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,13,1.0,12.0,22.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-03
22,2021-06-10,Бигасс,SODA LUV,66075,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,14,1.0,13.0,26.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-10
25,2021-06-17,Бигасс,SODA LUV,59048,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,15,1.0,14.0,22.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-17
34,2021-06-24,Бигасс,SODA LUV,50433,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,16,1.0,15.0,25.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-06-24
38,2021-07-01,Бигасс,SODA LUV,49871,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,17,1.0,16.0,34.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-01
32,2021-07-08,Бигасс,SODA LUV,52983,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,18,1.0,17.0,38.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-08
34,2021-07-15,Бигасс,SODA LUV,49965,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,19,1.0,18.0,32.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-15
37,2021-07-22,Бигасс,SODA LUV,49998,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,20,1.0,19.0,34.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-22
40,2021-07-29,Бигасс,SODA LUV,48537,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,21,1.0,20.0,37.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
39,2021-08-05,Бигасс,SODA LUV,47441,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,22,1.0,21.0,40.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
45,2021-08-12,Бигасс,SODA LUV,44302,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,23,1.0,22.0,39.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
49,2021-08-19,Бигасс,SODA LUV,41450,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,24,1.0,23.0,45.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-19
52,2021-08-26,Бигасс,SODA LUV,41046,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,25,1.0,24.0,49.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-26
63,2021-09-02,Бигасс,SODA LUV,36865,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,26,1.0,25.0,52.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-02
72,2021-09-09,Бигасс,SODA LUV,37460,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,27,1.0,26.0,63.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-09
59,2021-09-16,Бигасс,SODA LUV,41328,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,28,1.0,27.0,72.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-16
71,2021-09-23,Бигасс,SODA LUV,39740,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,29,1.0,28.0,59.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-23
82,2021-09-30,Бигасс,SODA LUV,36890,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,30,1.0,29.0,71.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-09-30
114,2021-10-07,Бигасс,SODA LUV,30900,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,31,1.0,30.0,82.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-07
113,2021-10-14,Бигасс,SODA LUV,31969,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,32,1.0,31.0,114.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-14
127,2021-10-21,Бигасс,SODA LUV,30860,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,33,1.0,32.0,113.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-21
82,2021-10-28,Бигасс,SODA LUV,39928,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,34,1.0,33.0,127.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-10-28
67,2021-11-04,Бигасс,SODA LUV,42439,3euwIpljAgZ47S6XnOWaA9,БигассSODA LUV,ua,35,1.0,34.0,82.0,7,179,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-04
78,2021-11-11,Бигасс,"SODA LUV, WHY, BERRY",38415,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,1,1.0,,,78,78,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-11
114,2021-11-18,Бигасс,"SODA LUV, WHY, BERRY",33019,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,2,1.0,1.0,78.0,78,114,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-18
122,2021-11-25,Бигасс,"SODA LUV, WHY, BERRY",32736,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,3,1.0,2.0,114.0,78,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-11-25
140,2021-12-02,Бигасс,"SODA LUV, WHY, BERRY",32133,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,4,1.0,3.0,122.0,78,140,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-02
136,2021-12-09,Бигасс,"SODA LUV, WHY, BERRY",34824,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,5,1.0,4.0,140.0,78,140,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-09
133,2021-12-16,Бигасс,"SODA LUV, WHY, BERRY",35198,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,6,1.0,5.0,136.0,78,140,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-16
137,2021-12-23,Бигасс,"SODA LUV, WHY, BERRY",36672,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,7,1.0,6.0,133.0,78,140,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-23
113,2021-12-30,Бигасс,"SODA LUV, WHY, BERRY",39012,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,8,1.0,7.0,137.0,78,140,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-12-30
127,2022-01-06,Бигасс,"SODA LUV, WHY, BERRY",34862,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,9,1.0,8.0,113.0,78,140,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-01-06
199,2022-02-10,Бигасс,"SODA LUV, WHY, BERRY",30610,3euwIpljAgZ47S6XnOWaA9,"БигассSODA LUV, WHY, BERRY",ua,10,2.0,,,78,199,https://charts.spotify.com/charts/view/regional-ua-weekly/2022-02-10
61,2021-03-25,Бизнес,FACE,29519,39Sk7h0oxyjkmOSEXusWeS,БизнесFACE,ua,1,1.0,,,61,61,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-25
164,2021-04-01,Бизнес,FACE,17758,39Sk7h0oxyjkmOSEXusWeS,БизнесFACE,ua,2,1.0,1.0,61.0,61,164,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-04-01
58,2020-09-24,Бинокль,LSP,19606,6qafdmRV0gxNPZyOK5VM4s,БинокльLSP,ua,1,1.0,,,58,58,https://charts.spotify.com/charts/view/regional-ua-weekly/2020-09-24
122,2021-08-05,Благо Воронин плохой вор,PLOHOYPAREN,25940,4CS9RMAeAkhUPKghXj1Tz8,Благо Воронин плохой ворPLOHOYPAREN,ua,1,1.0,,,122,122,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
137,2021-08-12,Благо Воронин плохой вор,PLOHOYPAREN,25137,4CS9RMAeAkhUPKghXj1Tz8,Благо Воронин плохой ворPLOHOYPAREN,ua,2,1.0,1.0,122.0,122,137,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-12
161,2021-07-29,Ближе,Oleg Miami,23142,2UtuPTAZBwwHjwJDCiM5Jx,БлижеOleg Miami,ua,1,1.0,,,161,161,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-07-29
197,2021-08-05,Ближе,Oleg Miami,20361,2UtuPTAZBwwHjwJDCiM5Jx,БлижеOleg Miami,ua,2,1.0,1.0,161.0,161,197,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-08-05
102,2021-01-21,Блэсс гад,SODA LUV,18299,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,1,1.0,,,102,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-21
51,2021-01-28,Блэсс гад,SODA LUV,25344,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,2,1.0,1.0,102.0,51,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-01-28
35,2021-02-04,Блэсс гад,SODA LUV,31787,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,3,1.0,2.0,51.0,35,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-04
40,2021-02-11,Блэсс гад,SODA LUV,31018,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,4,1.0,3.0,35.0,35,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-11
44,2021-02-18,Блэсс гад,SODA LUV,30557,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,5,1.0,4.0,40.0,35,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-18
48,2021-02-25,Блэсс гад,SODA LUV,30279,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,6,1.0,5.0,44.0,35,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-02-25
28,2021-03-04,Блэсс гад,SODA LUV,37544,6l1Ot8lsZj5lzIxWjYHgUh,Блэсс гадSODA LUV,ua,7,1.0,6.0,48.0,28,102,https://charts.spotify.com/charts/view/regional-ua-weekly/2021-03-04
